"year","council","income","activity","val"
2011,"Opotiki District Council","Interest expenditure","Transportation",0
2011,"Opotiki District Council","Purchases and other operating expenditure","Transportation",0
2010,"Opotiki District Council","Rates","Transportation",0
2010,"Opotiki District Council","Regulatory income and petrol tax","Transportation",0
2010,"Opotiki District Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Opotiki District Council","Interest income","Transportation",0
2010,"Opotiki District Council","Dividend income","Transportation",0
2010,"Opotiki District Council","Sales and other operating income","Transportation",0
2010,"Opotiki District Council","Employee costs","Transportation",0
2010,"Opotiki District Council","Depreciation and amortisation","Transportation",0
2010,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Opotiki District Council","Interest expenditure","Transportation",0
2010,"Opotiki District Council","Purchases and other operating expenditure","Transportation",0
2009,"Opotiki District Council","Rates","Transportation",0
2009,"Opotiki District Council","Regulatory income and petrol tax","Transportation",0
2009,"Opotiki District Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Opotiki District Council","Interest income","Transportation",0
2009,"Opotiki District Council","Dividend income","Transportation",0
2009,"Opotiki District Council","Sales and other operating income","Transportation",0
2009,"Opotiki District Council","Employee costs","Transportation",0
2009,"Opotiki District Council","Depreciation and amortisation","Transportation",0
2009,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Opotiki District Council","Interest expenditure","Transportation",0
2009,"Opotiki District Council","Purchases and other operating expenditure","Transportation",0
2014,"Opotiki District Council","Rates","Water supply",1064
2014,"Opotiki District Council","Regulatory income and petrol tax","Water supply",42
2014,"Opotiki District Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Opotiki District Council","Interest income","Water supply",0
2014,"Opotiki District Council","Dividend income","Water supply",0
2014,"Opotiki District Council","Sales and other operating income","Water supply",225
2014,"Opotiki District Council","Employee costs","Water supply",0
2014,"Opotiki District Council","Depreciation and amortisation","Water supply",235
2014,"Opotiki District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Opotiki District Council","Interest expenditure","Water supply",97
2014,"Opotiki District Council","Purchases and other operating expenditure","Water supply",424
2013,"Opotiki District Council","Rates","Water supply",757
2013,"Opotiki District Council","Regulatory income and petrol tax","Water supply",0
2013,"Opotiki District Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Opotiki District Council","Interest income","Water supply",0
2013,"Opotiki District Council","Dividend income","Water supply",0
2013,"Opotiki District Council","Sales and other operating income","Water supply",294
2013,"Opotiki District Council","Employee costs","Water supply",0
2013,"Opotiki District Council","Depreciation and amortisation","Water supply",301
