"year","council","income","activity","val"
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Auckland Transport","Interest expenditure","Water supply",0
2014,"Auckland Transport","Purchases and other operating expenditure","Water supply",0
2013,"Auckland Transport","Rates","Water supply",0
2013,"Auckland Transport","Regulatory income and petrol tax","Water supply",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Water supply",0
2013,"Auckland Transport","Interest income","Water supply",0
2013,"Auckland Transport","Dividend income","Water supply",0
2013,"Auckland Transport","Sales and other operating income","Water supply",0
2013,"Auckland Transport","Employee costs","Water supply",0
2013,"Auckland Transport","Depreciation and amortisation","Water supply",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Auckland Transport","Interest expenditure","Water supply",0
2013,"Auckland Transport","Purchases and other operating expenditure","Water supply",0
2012,"Auckland Transport","Rates","Water supply",0
2012,"Auckland Transport","Regulatory income and petrol tax","Water supply",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Water supply",0
2012,"Auckland Transport","Interest income","Water supply",0
2012,"Auckland Transport","Dividend income","Water supply",0
2012,"Auckland Transport","Sales and other operating income","Water supply",0
2012,"Auckland Transport","Employee costs","Water supply",0
2012,"Auckland Transport","Depreciation and amortisation","Water supply",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Auckland Transport","Interest expenditure","Water supply",0
2012,"Auckland Transport","Purchases and other operating expenditure","Water supply",0
2011,"Auckland Transport","Rates","Water supply",0
2011,"Auckland Transport","Regulatory income and petrol tax","Water supply",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Water supply",0
2011,"Auckland Transport","Interest income","Water supply",0
2011,"Auckland Transport","Dividend income","Water supply",0
2011,"Auckland Transport","Sales and other operating income","Water supply",0
2011,"Auckland Transport","Employee costs","Water supply",0
2011,"Auckland Transport","Depreciation and amortisation","Water supply",0
2011,"Auckland Transport","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Auckland Transport","Interest expenditure","Water supply",0
2011,"Auckland Transport","Purchases and other operating expenditure","Water supply",0
2014,"Auckland Transport","Rates","Wastewater",0
2014,"Auckland Transport","Regulatory income and petrol tax","Wastewater",0
2014,"Auckland Transport","Current grants, subsidies, and donations income","Wastewater",0
2014,"Auckland Transport","Interest income","Wastewater",0
2014,"Auckland Transport","Dividend income","Wastewater",0
2014,"Auckland Transport","Sales and other operating income","Wastewater",0
2014,"Auckland Transport","Employee costs","Wastewater",0
2014,"Auckland Transport","Depreciation and amortisation","Wastewater",0
2014,"Auckland Transport","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Auckland Transport","Interest expenditure","Wastewater",0
2014,"Auckland Transport","Purchases and other operating expenditure","Wastewater",0
2013,"Auckland Transport","Rates","Wastewater",0
2013,"Auckland Transport","Regulatory income and petrol tax","Wastewater",0
2013,"Auckland Transport","Current grants, subsidies, and donations income","Wastewater",0
2013,"Auckland Transport","Interest income","Wastewater",0
2013,"Auckland Transport","Dividend income","Wastewater",0
2013,"Auckland Transport","Sales and other operating income","Wastewater",0
2013,"Auckland Transport","Employee costs","Wastewater",0
2013,"Auckland Transport","Depreciation and amortisation","Wastewater",0
2013,"Auckland Transport","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Auckland Transport","Interest expenditure","Wastewater",0
2013,"Auckland Transport","Purchases and other operating expenditure","Wastewater",0
2012,"Auckland Transport","Rates","Wastewater",0
2012,"Auckland Transport","Regulatory income and petrol tax","Wastewater",0
2012,"Auckland Transport","Current grants, subsidies, and donations income","Wastewater",0
2012,"Auckland Transport","Interest income","Wastewater",0
2012,"Auckland Transport","Dividend income","Wastewater",0
2012,"Auckland Transport","Sales and other operating income","Wastewater",0
2012,"Auckland Transport","Employee costs","Wastewater",0
2012,"Auckland Transport","Depreciation and amortisation","Wastewater",0
2012,"Auckland Transport","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Auckland Transport","Interest expenditure","Wastewater",0
2012,"Auckland Transport","Purchases and other operating expenditure","Wastewater",0
2011,"Auckland Transport","Rates","Wastewater",0
2011,"Auckland Transport","Regulatory income and petrol tax","Wastewater",0
2011,"Auckland Transport","Current grants, subsidies, and donations income","Wastewater",0
2011,"Auckland Transport","Interest income","Wastewater",0
2011,"Auckland Transport","Dividend income","Wastewater",0
2011,"Auckland Transport","Sales and other operating income","Wastewater",0
