"year","council","income","activity","val"
2011,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2011,"Tauranga City Council","Interest expenditure","Transportation",0
2011,"Tauranga City Council","Purchases and other operating expenditure","Transportation",3297
2010,"Tauranga City Council","Rates","Transportation",0
2010,"Tauranga City Council","Regulatory income and petrol tax","Transportation",609
2010,"Tauranga City Council","Current grants, subsidies, and donations income","Transportation",16
2010,"Tauranga City Council","Interest income","Transportation",0
2010,"Tauranga City Council","Dividend income","Transportation",0
2010,"Tauranga City Council","Sales and other operating income","Transportation",7997
2010,"Tauranga City Council","Employee costs","Transportation",285
2010,"Tauranga City Council","Depreciation and amortisation","Transportation",1034
2010,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Transportation",24
2010,"Tauranga City Council","Interest expenditure","Transportation",0
2010,"Tauranga City Council","Purchases and other operating expenditure","Transportation",3086
2009,"Tauranga City Council","Rates","Transportation",0
2009,"Tauranga City Council","Regulatory income and petrol tax","Transportation",628
2009,"Tauranga City Council","Current grants, subsidies, and donations income","Transportation",17
2009,"Tauranga City Council","Interest income","Transportation",0
2009,"Tauranga City Council","Dividend income","Transportation",0
2009,"Tauranga City Council","Sales and other operating income","Transportation",7956
2009,"Tauranga City Council","Employee costs","Transportation",230
2009,"Tauranga City Council","Depreciation and amortisation","Transportation",869
2009,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Transportation",552
2009,"Tauranga City Council","Interest expenditure","Transportation",0
2009,"Tauranga City Council","Purchases and other operating expenditure","Transportation",2140
2014,"Tauranga City Council","Rates","Water supply",1411
2014,"Tauranga City Council","Regulatory income and petrol tax","Water supply",19
2014,"Tauranga City Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Tauranga City Council","Interest income","Water supply",0
2014,"Tauranga City Council","Dividend income","Water supply",0
2014,"Tauranga City Council","Sales and other operating income","Water supply",16686
2014,"Tauranga City Council","Employee costs","Water supply",1089
2014,"Tauranga City Council","Depreciation and amortisation","Water supply",6254
2014,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Tauranga City Council","Interest expenditure","Water supply",0
2014,"Tauranga City Council","Purchases and other operating expenditure","Water supply",8543
2013,"Tauranga City Council","Rates","Water supply",17454
2013,"Tauranga City Council","Regulatory income and petrol tax","Water supply",17
2013,"Tauranga City Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Tauranga City Council","Interest income","Water supply",0
2013,"Tauranga City Council","Dividend income","Water supply",0
2013,"Tauranga City Council","Sales and other operating income","Water supply",16184
2013,"Tauranga City Council","Employee costs","Water supply",877
2013,"Tauranga City Council","Depreciation and amortisation","Water supply",5848
2013,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Water supply",200
2013,"Tauranga City Council","Interest expenditure","Water supply",0
2013,"Tauranga City Council","Purchases and other operating expenditure","Water supply",6504
2012,"Tauranga City Council","Rates","Water supply",1358
2012,"Tauranga City Council","Regulatory income and petrol tax","Water supply",14
2012,"Tauranga City Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Tauranga City Council","Interest income","Water supply",0
2012,"Tauranga City Council","Dividend income","Water supply",0
2012,"Tauranga City Council","Sales and other operating income","Water supply",15437
2012,"Tauranga City Council","Employee costs","Water supply",2404
2012,"Tauranga City Council","Depreciation and amortisation","Water supply",5783
2012,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Tauranga City Council","Interest expenditure","Water supply",0
2012,"Tauranga City Council","Purchases and other operating expenditure","Water supply",1615
2011,"Tauranga City Council","Rates","Water supply",1407
2011,"Tauranga City Council","Regulatory income and petrol tax","Water supply",16
2011,"Tauranga City Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Tauranga City Council","Interest income","Water supply",0
2011,"Tauranga City Council","Dividend income","Water supply",0
2011,"Tauranga City Council","Sales and other operating income","Water supply",13756
2011,"Tauranga City Council","Employee costs","Water supply",944
2011,"Tauranga City Council","Depreciation and amortisation","Water supply",5536
2011,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Tauranga City Council","Interest expenditure","Water supply",0
2011,"Tauranga City Council","Purchases and other operating expenditure","Water supply",5298
2010,"Tauranga City Council","Rates","Water supply",1280
2010,"Tauranga City Council","Regulatory income and petrol tax","Water supply",14
2010,"Tauranga City Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Tauranga City Council","Interest income","Water supply",0
2010,"Tauranga City Council","Dividend income","Water supply",0
2010,"Tauranga City Council","Sales and other operating income","Water supply",13720
2010,"Tauranga City Council","Employee costs","Water supply",1916
2010,"Tauranga City Council","Depreciation and amortisation","Water supply",5413
2010,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Tauranga City Council","Interest expenditure","Water supply",0
2010,"Tauranga City Council","Purchases and other operating expenditure","Water supply",5531
2009,"Tauranga City Council","Rates","Water supply",1275
2009,"Tauranga City Council","Regulatory income and petrol tax","Water supply",9
2009,"Tauranga City Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Tauranga City Council","Interest income","Water supply",0
2009,"Tauranga City Council","Dividend income","Water supply",0
2009,"Tauranga City Council","Sales and other operating income","Water supply",13679
2009,"Tauranga City Council","Employee costs","Water supply",1325
2009,"Tauranga City Council","Depreciation and amortisation","Water supply",4776
2009,"Tauranga City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Tauranga City Council","Interest expenditure","Water supply",0
2009,"Tauranga City Council","Purchases and other operating expenditure","Water supply",5076
2014,"Tauranga City Council","Rates","Wastewater",32875
2014,"Tauranga City Council","Regulatory income and petrol tax","Wastewater",0
