"year","council","income","activity","val"
2011,"Upper Hutt City Council","Current grants, subsidies, and donations income","Transportation",0
2011,"Upper Hutt City Council","Interest income","Transportation",0
2011,"Upper Hutt City Council","Dividend income","Transportation",0
2011,"Upper Hutt City Council","Sales and other operating income","Transportation",0
2011,"Upper Hutt City Council","Employee costs","Transportation",24
2011,"Upper Hutt City Council","Depreciation and amortisation","Transportation",3
2011,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2011,"Upper Hutt City Council","Interest expenditure","Transportation",0
2011,"Upper Hutt City Council","Purchases and other operating expenditure","Transportation",65
2010,"Upper Hutt City Council","Rates","Transportation",0
2010,"Upper Hutt City Council","Regulatory income and petrol tax","Transportation",135
2010,"Upper Hutt City Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Upper Hutt City Council","Interest income","Transportation",0
2010,"Upper Hutt City Council","Dividend income","Transportation",0
2010,"Upper Hutt City Council","Sales and other operating income","Transportation",0
2010,"Upper Hutt City Council","Employee costs","Transportation",24
2010,"Upper Hutt City Council","Depreciation and amortisation","Transportation",4
2010,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Upper Hutt City Council","Interest expenditure","Transportation",0
2010,"Upper Hutt City Council","Purchases and other operating expenditure","Transportation",33
2009,"Upper Hutt City Council","Rates","Transportation",0
2009,"Upper Hutt City Council","Regulatory income and petrol tax","Transportation",133
2009,"Upper Hutt City Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Upper Hutt City Council","Interest income","Transportation",0
2009,"Upper Hutt City Council","Dividend income","Transportation",0
2009,"Upper Hutt City Council","Sales and other operating income","Transportation",0
2009,"Upper Hutt City Council","Employee costs","Transportation",22
2009,"Upper Hutt City Council","Depreciation and amortisation","Transportation",7
2009,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Upper Hutt City Council","Interest expenditure","Transportation",0
2009,"Upper Hutt City Council","Purchases and other operating expenditure","Transportation",31
2014,"Upper Hutt City Council","Rates","Water supply",4772
2014,"Upper Hutt City Council","Regulatory income and petrol tax","Water supply",0
2014,"Upper Hutt City Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Upper Hutt City Council","Interest income","Water supply",0
2014,"Upper Hutt City Council","Dividend income","Water supply",0
2014,"Upper Hutt City Council","Sales and other operating income","Water supply",27
2014,"Upper Hutt City Council","Employee costs","Water supply",0
2014,"Upper Hutt City Council","Depreciation and amortisation","Water supply",1596
2014,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Upper Hutt City Council","Interest expenditure","Water supply",30
2014,"Upper Hutt City Council","Purchases and other operating expenditure","Water supply",4222
2013,"Upper Hutt City Council","Rates","Water supply",4361
2013,"Upper Hutt City Council","Regulatory income and petrol tax","Water supply",0
2013,"Upper Hutt City Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Upper Hutt City Council","Interest income","Water supply",0
2013,"Upper Hutt City Council","Dividend income","Water supply",0
2013,"Upper Hutt City Council","Sales and other operating income","Water supply",827
2013,"Upper Hutt City Council","Employee costs","Water supply",0
2013,"Upper Hutt City Council","Depreciation and amortisation","Water supply",1561
2013,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Upper Hutt City Council","Interest expenditure","Water supply",30
2013,"Upper Hutt City Council","Purchases and other operating expenditure","Water supply",4156
2012,"Upper Hutt City Council","Rates","Water supply",4352
2012,"Upper Hutt City Council","Regulatory income and petrol tax","Water supply",0
2012,"Upper Hutt City Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Upper Hutt City Council","Interest income","Water supply",0
2012,"Upper Hutt City Council","Dividend income","Water supply",0
2012,"Upper Hutt City Council","Sales and other operating income","Water supply",963
2012,"Upper Hutt City Council","Employee costs","Water supply",0
2012,"Upper Hutt City Council","Depreciation and amortisation","Water supply",1261
2012,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Upper Hutt City Council","Interest expenditure","Water supply",31
2012,"Upper Hutt City Council","Purchases and other operating expenditure","Water supply",4067
2011,"Upper Hutt City Council","Rates","Water supply",4051
2011,"Upper Hutt City Council","Regulatory income and petrol tax","Water supply",0
2011,"Upper Hutt City Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Upper Hutt City Council","Interest income","Water supply",0
2011,"Upper Hutt City Council","Dividend income","Water supply",0
2011,"Upper Hutt City Council","Sales and other operating income","Water supply",953
2011,"Upper Hutt City Council","Employee costs","Water supply",0
2011,"Upper Hutt City Council","Depreciation and amortisation","Water supply",1220
2011,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Upper Hutt City Council","Interest expenditure","Water supply",48
2011,"Upper Hutt City Council","Purchases and other operating expenditure","Water supply",3964
2010,"Upper Hutt City Council","Rates","Water supply",3996
2010,"Upper Hutt City Council","Regulatory income and petrol tax","Water supply",0
2010,"Upper Hutt City Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Upper Hutt City Council","Interest income","Water supply",0
2010,"Upper Hutt City Council","Dividend income","Water supply",0
2010,"Upper Hutt City Council","Sales and other operating income","Water supply",931
2010,"Upper Hutt City Council","Employee costs","Water supply",0
2010,"Upper Hutt City Council","Depreciation and amortisation","Water supply",1223
2010,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Upper Hutt City Council","Interest expenditure","Water supply",55
2010,"Upper Hutt City Council","Purchases and other operating expenditure","Water supply",3940
2009,"Upper Hutt City Council","Rates","Water supply",3851
2009,"Upper Hutt City Council","Regulatory income and petrol tax","Water supply",0
2009,"Upper Hutt City Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Upper Hutt City Council","Interest income","Water supply",0
2009,"Upper Hutt City Council","Dividend income","Water supply",0
2009,"Upper Hutt City Council","Sales and other operating income","Water supply",1081
2009,"Upper Hutt City Council","Employee costs","Water supply",0
2009,"Upper Hutt City Council","Depreciation and amortisation","Water supply",1128
2009,"Upper Hutt City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Upper Hutt City Council","Interest expenditure","Water supply",60
2009,"Upper Hutt City Council","Purchases and other operating expenditure","Water supply",3305
2014,"Upper Hutt City Council","Rates","Wastewater",7754
2014,"Upper Hutt City Council","Regulatory income and petrol tax","Wastewater",0
2014,"Upper Hutt City Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Upper Hutt City Council","Interest income","Wastewater",0
2014,"Upper Hutt City Council","Dividend income","Wastewater",0
2014,"Upper Hutt City Council","Sales and other operating income","Wastewater",1268
2014,"Upper Hutt City Council","Employee costs","Wastewater",0
