"year","council","income","activity","val"
2011,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2011,"Invercargill City Council","Interest expenditure","Transportation",53
2011,"Invercargill City Council","Purchases and other operating expenditure","Transportation",2190
2010,"Invercargill City Council","Rates","Transportation",403
2010,"Invercargill City Council","Regulatory income and petrol tax","Transportation",864
2010,"Invercargill City Council","Current grants, subsidies, and donations income","Transportation",1095
2010,"Invercargill City Council","Interest income","Transportation",0
2010,"Invercargill City Council","Dividend income","Transportation",0
2010,"Invercargill City Council","Sales and other operating income","Transportation",1050
2010,"Invercargill City Council","Employee costs","Transportation",334
2010,"Invercargill City Council","Depreciation and amortisation","Transportation",156
2010,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Invercargill City Council","Interest expenditure","Transportation",37
2010,"Invercargill City Council","Purchases and other operating expenditure","Transportation",2050
2009,"Invercargill City Council","Rates","Transportation",815
2009,"Invercargill City Council","Regulatory income and petrol tax","Transportation",736
2009,"Invercargill City Council","Current grants, subsidies, and donations income","Transportation",1058
2009,"Invercargill City Council","Interest income","Transportation",0
2009,"Invercargill City Council","Dividend income","Transportation",0
2009,"Invercargill City Council","Sales and other operating income","Transportation",903
2009,"Invercargill City Council","Employee costs","Transportation",317
2009,"Invercargill City Council","Depreciation and amortisation","Transportation",148
2009,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Invercargill City Council","Interest expenditure","Transportation",7
2009,"Invercargill City Council","Purchases and other operating expenditure","Transportation",2070
2014,"Invercargill City Council","Rates","Water supply",6193
2014,"Invercargill City Council","Regulatory income and petrol tax","Water supply",1
2014,"Invercargill City Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Invercargill City Council","Interest income","Water supply",0
2014,"Invercargill City Council","Dividend income","Water supply",0
2014,"Invercargill City Council","Sales and other operating income","Water supply",1116
2014,"Invercargill City Council","Employee costs","Water supply",512
2014,"Invercargill City Council","Depreciation and amortisation","Water supply",2623
2014,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Invercargill City Council","Interest expenditure","Water supply",402
2014,"Invercargill City Council","Purchases and other operating expenditure","Water supply",2956
2013,"Invercargill City Council","Rates","Water supply",6174
2013,"Invercargill City Council","Regulatory income and petrol tax","Water supply",1
2013,"Invercargill City Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Invercargill City Council","Interest income","Water supply",0
2013,"Invercargill City Council","Dividend income","Water supply",0
2013,"Invercargill City Council","Sales and other operating income","Water supply",1206
2013,"Invercargill City Council","Employee costs","Water supply",528
2013,"Invercargill City Council","Depreciation and amortisation","Water supply",2594
2013,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Invercargill City Council","Interest expenditure","Water supply",148
2013,"Invercargill City Council","Purchases and other operating expenditure","Water supply",438
2012,"Invercargill City Council","Rates","Water supply",5716
2012,"Invercargill City Council","Regulatory income and petrol tax","Water supply",0
2012,"Invercargill City Council","Current grants, subsidies, and donations income","Water supply",1
2012,"Invercargill City Council","Interest income","Water supply",0
2012,"Invercargill City Council","Dividend income","Water supply",0
2012,"Invercargill City Council","Sales and other operating income","Water supply",1081
2012,"Invercargill City Council","Employee costs","Water supply",495
2012,"Invercargill City Council","Depreciation and amortisation","Water supply",2580
2012,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Invercargill City Council","Interest expenditure","Water supply",90
2012,"Invercargill City Council","Purchases and other operating expenditure","Water supply",3950
2011,"Invercargill City Council","Rates","Water supply",5602
2011,"Invercargill City Council","Regulatory income and petrol tax","Water supply",0
2011,"Invercargill City Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Invercargill City Council","Interest income","Water supply",0
2011,"Invercargill City Council","Dividend income","Water supply",0
2011,"Invercargill City Council","Sales and other operating income","Water supply",1287
2011,"Invercargill City Council","Employee costs","Water supply",473
2011,"Invercargill City Council","Depreciation and amortisation","Water supply",2398
2011,"Invercargill City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Invercargill City Council","Interest expenditure","Water supply",65
2011,"Invercargill City Council","Purchases and other operating expenditure","Water supply",2958
2010,"Invercargill City Council","Rates","Water supply",5241
