"year","council","income","activity","val"
2010,"Porirua City Council","Current grants, subsidies, and donations income","Transportation",131
2010,"Porirua City Council","Interest income","Transportation",0
2010,"Porirua City Council","Dividend income","Transportation",0
2010,"Porirua City Council","Sales and other operating income","Transportation",1
2010,"Porirua City Council","Employee costs","Transportation",-2
2010,"Porirua City Council","Depreciation and amortisation","Transportation",710
2010,"Porirua City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Porirua City Council","Interest expenditure","Transportation",0
2010,"Porirua City Council","Purchases and other operating expenditure","Transportation",434
2009,"Porirua City Council","Rates","Transportation",-6
2009,"Porirua City Council","Regulatory income and petrol tax","Transportation",192
2009,"Porirua City Council","Current grants, subsidies, and donations income","Transportation",194
2009,"Porirua City Council","Interest income","Transportation",0
2009,"Porirua City Council","Dividend income","Transportation",0
2009,"Porirua City Council","Sales and other operating income","Transportation",111
2009,"Porirua City Council","Employee costs","Transportation",161
2009,"Porirua City Council","Depreciation and amortisation","Transportation",727
2009,"Porirua City Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Porirua City Council","Interest expenditure","Transportation",137
2009,"Porirua City Council","Purchases and other operating expenditure","Transportation",480
2014,"Porirua City Council","Rates","Water supply",-117
2014,"Porirua City Council","Regulatory income and petrol tax","Water supply",0
2014,"Porirua City Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Porirua City Council","Interest income","Water supply",0
2014,"Porirua City Council","Dividend income","Water supply",0
2014,"Porirua City Council","Sales and other operating income","Water supply",769
2014,"Porirua City Council","Employee costs","Water supply",2
2014,"Porirua City Council","Depreciation and amortisation","Water supply",2063
2014,"Porirua City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Porirua City Council","Interest expenditure","Water supply",0
2014,"Porirua City Council","Purchases and other operating expenditure","Water supply",3735
2013,"Porirua City Council","Rates","Water supply",-115
2013,"Porirua City Council","Regulatory income and petrol tax","Water supply",0
2013,"Porirua City Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Porirua City Council","Interest income","Water supply",0
2013,"Porirua City Council","Dividend income","Water supply",0
2013,"Porirua City Council","Sales and other operating income","Water supply",745
2013,"Porirua City Council","Employee costs","Water supply",0
