"year","council","income","activity","val"
2010,"Hastings District Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Hastings District Council","Interest income","Transportation",0
2010,"Hastings District Council","Dividend income","Transportation",0
2010,"Hastings District Council","Sales and other operating income","Transportation",1179
2010,"Hastings District Council","Employee costs","Transportation",184
2010,"Hastings District Council","Depreciation and amortisation","Transportation",42
2010,"Hastings District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Hastings District Council","Interest expenditure","Transportation",0
2010,"Hastings District Council","Purchases and other operating expenditure","Transportation",370
2009,"Hastings District Council","Rates","Transportation",96
2009,"Hastings District Council","Regulatory income and petrol tax","Transportation",193
2009,"Hastings District Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Hastings District Council","Interest income","Transportation",0
2009,"Hastings District Council","Dividend income","Transportation",0
2009,"Hastings District Council","Sales and other operating income","Transportation",1225
2009,"Hastings District Council","Employee costs","Transportation",185
2009,"Hastings District Council","Depreciation and amortisation","Transportation",40
2009,"Hastings District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Hastings District Council","Interest expenditure","Transportation",0
2009,"Hastings District Council","Purchases and other operating expenditure","Transportation",309
2014,"Hastings District Council","Rates","Water supply",4538
2014,"Hastings District Council","Regulatory income and petrol tax","Water supply",55
2014,"Hastings District Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Hastings District Council","Interest income","Water supply",0
2014,"Hastings District Council","Dividend income","Water supply",0
2014,"Hastings District Council","Sales and other operating income","Water supply",541
2014,"Hastings District Council","Employee costs","Water supply",0
2014,"Hastings District Council","Depreciation and amortisation","Water supply",1668
2014,"Hastings District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Hastings District Council","Interest expenditure","Water supply",0
2014,"Hastings District Council","Purchases and other operating expenditure","Water supply",1918
2013,"Hastings District Council","Rates","Water supply",4171
2013,"Hastings District Council","Regulatory income and petrol tax","Water supply",121
2013,"Hastings District Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Hastings District Council","Interest income","Water supply",0
2013,"Hastings District Council","Dividend income","Water supply",0
2013,"Hastings District Council","Sales and other operating income","Water supply",573
