"year","council","income","activity","val"
2011,"Waitomo District Council","Interest expenditure","Transportation",0
2011,"Waitomo District Council","Purchases and other operating expenditure","Transportation",17
2010,"Waitomo District Council","Rates","Transportation",43
2010,"Waitomo District Council","Regulatory income and petrol tax","Transportation",0
2010,"Waitomo District Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Waitomo District Council","Interest income","Transportation",0
2010,"Waitomo District Council","Dividend income","Transportation",0
2010,"Waitomo District Council","Sales and other operating income","Transportation",20
2010,"Waitomo District Council","Employee costs","Transportation",0
2010,"Waitomo District Council","Depreciation and amortisation","Transportation",9
2010,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Waitomo District Council","Interest expenditure","Transportation",0
2010,"Waitomo District Council","Purchases and other operating expenditure","Transportation",18
2009,"Waitomo District Council","Rates","Transportation",42
2009,"Waitomo District Council","Regulatory income and petrol tax","Transportation",0
2009,"Waitomo District Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Waitomo District Council","Interest income","Transportation",0
2009,"Waitomo District Council","Dividend income","Transportation",0
2009,"Waitomo District Council","Sales and other operating income","Transportation",21
2009,"Waitomo District Council","Employee costs","Transportation",0
2009,"Waitomo District Council","Depreciation and amortisation","Transportation",10
2009,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Waitomo District Council","Interest expenditure","Transportation",0
2009,"Waitomo District Council","Purchases and other operating expenditure","Transportation",24
2014,"Waitomo District Council","Rates","Water supply",1491
2014,"Waitomo District Council","Regulatory income and petrol tax","Water supply",0
2014,"Waitomo District Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Waitomo District Council","Interest income","Water supply",0
2014,"Waitomo District Council","Dividend income","Water supply",0
2014,"Waitomo District Council","Sales and other operating income","Water supply",691
2014,"Waitomo District Council","Employee costs","Water supply",0
2014,"Waitomo District Council","Depreciation and amortisation","Water supply",417
2014,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Waitomo District Council","Interest expenditure","Water supply",0
2014,"Waitomo District Council","Purchases and other operating expenditure","Water supply",1270
2013,"Waitomo District Council","Rates","Water supply",1384
2013,"Waitomo District Council","Regulatory income and petrol tax","Water supply",0
2013,"Waitomo District Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Waitomo District Council","Interest income","Water supply",0
2013,"Waitomo District Council","Dividend income","Water supply",0
2013,"Waitomo District Council","Sales and other operating income","Water supply",696
2013,"Waitomo District Council","Employee costs","Water supply",0
2013,"Waitomo District Council","Depreciation and amortisation","Water supply",380
2013,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Waitomo District Council","Interest expenditure","Water supply",0
2013,"Waitomo District Council","Purchases and other operating expenditure","Water supply",1336
2012,"Waitomo District Council","Rates","Water supply",1401
2012,"Waitomo District Council","Regulatory income and petrol tax","Water supply",0
2012,"Waitomo District Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Waitomo District Council","Interest income","Water supply",0
2012,"Waitomo District Council","Dividend income","Water supply",0
2012,"Waitomo District Council","Sales and other operating income","Water supply",510
2012,"Waitomo District Council","Employee costs","Water supply",0
2012,"Waitomo District Council","Depreciation and amortisation","Water supply",244
2012,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Waitomo District Council","Interest expenditure","Water supply",0
2012,"Waitomo District Council","Purchases and other operating expenditure","Water supply",1281
2011,"Waitomo District Council","Rates","Water supply",1338
2011,"Waitomo District Council","Regulatory income and petrol tax","Water supply",0
2011,"Waitomo District Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Waitomo District Council","Interest income","Water supply",0
2011,"Waitomo District Council","Dividend income","Water supply",0
2011,"Waitomo District Council","Sales and other operating income","Water supply",501
2011,"Waitomo District Council","Employee costs","Water supply",0
2011,"Waitomo District Council","Depreciation and amortisation","Water supply",239
2011,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Waitomo District Council","Interest expenditure","Water supply",0
2011,"Waitomo District Council","Purchases and other operating expenditure","Water supply",1237
2010,"Waitomo District Council","Rates","Water supply",1276
2010,"Waitomo District Council","Regulatory income and petrol tax","Water supply",0
2010,"Waitomo District Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Waitomo District Council","Interest income","Water supply",0
2010,"Waitomo District Council","Dividend income","Water supply",0
2010,"Waitomo District Council","Sales and other operating income","Water supply",483
2010,"Waitomo District Council","Employee costs","Water supply",0
2010,"Waitomo District Council","Depreciation and amortisation","Water supply",231
2010,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Waitomo District Council","Interest expenditure","Water supply",0
2010,"Waitomo District Council","Purchases and other operating expenditure","Water supply",1137
2009,"Waitomo District Council","Rates","Water supply",1203
2009,"Waitomo District Council","Regulatory income and petrol tax","Water supply",0
2009,"Waitomo District Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Waitomo District Council","Interest income","Water supply",0
2009,"Waitomo District Council","Dividend income","Water supply",0
2009,"Waitomo District Council","Sales and other operating income","Water supply",473
2009,"Waitomo District Council","Employee costs","Water supply",0
2009,"Waitomo District Council","Depreciation and amortisation","Water supply",242
2009,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Waitomo District Council","Interest expenditure","Water supply",0
2009,"Waitomo District Council","Purchases and other operating expenditure","Water supply",1079
2014,"Waitomo District Council","Rates","Wastewater",2365
2014,"Waitomo District Council","Regulatory income and petrol tax","Wastewater",0
2014,"Waitomo District Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Waitomo District Council","Interest income","Wastewater",0
2014,"Waitomo District Council","Dividend income","Wastewater",0
2014,"Waitomo District Council","Sales and other operating income","Wastewater",1147
2014,"Waitomo District Council","Employee costs","Wastewater",0
2014,"Waitomo District Council","Depreciation and amortisation","Wastewater",886
2014,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Waitomo District Council","Interest expenditure","Wastewater",0
2014,"Waitomo District Council","Purchases and other operating expenditure","Wastewater",1198
2013,"Waitomo District Council","Rates","Wastewater",2300
2013,"Waitomo District Council","Regulatory income and petrol tax","Wastewater",0
2013,"Waitomo District Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Waitomo District Council","Interest income","Wastewater",0
2013,"Waitomo District Council","Dividend income","Wastewater",0
2013,"Waitomo District Council","Sales and other operating income","Wastewater",997
2013,"Waitomo District Council","Employee costs","Wastewater",0
2013,"Waitomo District Council","Depreciation and amortisation","Wastewater",609
2013,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Waitomo District Council","Interest expenditure","Wastewater",0
2013,"Waitomo District Council","Purchases and other operating expenditure","Wastewater",1074
2012,"Waitomo District Council","Rates","Wastewater",1891
2012,"Waitomo District Council","Regulatory income and petrol tax","Wastewater",0
2012,"Waitomo District Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Waitomo District Council","Interest income","Wastewater",0
2012,"Waitomo District Council","Dividend income","Wastewater",0
2012,"Waitomo District Council","Sales and other operating income","Wastewater",747
2012,"Waitomo District Council","Employee costs","Wastewater",0
2012,"Waitomo District Council","Depreciation and amortisation","Wastewater",629
2012,"Waitomo District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Waitomo District Council","Interest expenditure","Wastewater",0
2012,"Waitomo District Council","Purchases and other operating expenditure","Wastewater",1181
2011,"Waitomo District Council","Rates","Wastewater",1677
2011,"Waitomo District Council","Regulatory income and petrol tax","Wastewater",0
2011,"Waitomo District Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Waitomo District Council","Interest income","Wastewater",0
2011,"Waitomo District Council","Dividend income","Wastewater",0
2011,"Waitomo District Council","Sales and other operating income","Wastewater",759
