"year","council","income","activity","val"
2011,"Whangarei District Council","Interest expenditure","Transportation",2887
2011,"Whangarei District Council","Purchases and other operating expenditure","Transportation",0
2010,"Whangarei District Council","Rates","Transportation",0
2010,"Whangarei District Council","Regulatory income and petrol tax","Transportation",710
2010,"Whangarei District Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Whangarei District Council","Interest income","Transportation",0
2010,"Whangarei District Council","Dividend income","Transportation",0
2010,"Whangarei District Council","Sales and other operating income","Transportation",1164
2010,"Whangarei District Council","Employee costs","Transportation",0
2010,"Whangarei District Council","Depreciation and amortisation","Transportation",0
2010,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Whangarei District Council","Interest expenditure","Transportation",0
2010,"Whangarei District Council","Purchases and other operating expenditure","Transportation",864
2009,"Whangarei District Council","Rates","Transportation",0
2009,"Whangarei District Council","Regulatory income and petrol tax","Transportation",648
2009,"Whangarei District Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Whangarei District Council","Interest income","Transportation",0
2009,"Whangarei District Council","Dividend income","Transportation",0
2009,"Whangarei District Council","Sales and other operating income","Transportation",1142
2009,"Whangarei District Council","Employee costs","Transportation",0
2009,"Whangarei District Council","Depreciation and amortisation","Transportation",0
2009,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Whangarei District Council","Interest expenditure","Transportation",0
2009,"Whangarei District Council","Purchases and other operating expenditure","Transportation",1208
2014,"Whangarei District Council","Rates","Water supply",718
2014,"Whangarei District Council","Regulatory income and petrol tax","Water supply",0
2014,"Whangarei District Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Whangarei District Council","Interest income","Water supply",0
2014,"Whangarei District Council","Dividend income","Water supply",0
2014,"Whangarei District Council","Sales and other operating income","Water supply",12459
2014,"Whangarei District Council","Employee costs","Water supply",1059
2014,"Whangarei District Council","Depreciation and amortisation","Water supply",9124
2014,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Whangarei District Council","Interest expenditure","Water supply",0
2014,"Whangarei District Council","Purchases and other operating expenditure","Water supply",3728
2013,"Whangarei District Council","Rates","Water supply",692
2013,"Whangarei District Council","Regulatory income and petrol tax","Water supply",0
2013,"Whangarei District Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Whangarei District Council","Interest income","Water supply",0
2013,"Whangarei District Council","Dividend income","Water supply",0
2013,"Whangarei District Council","Sales and other operating income","Water supply",15083
2013,"Whangarei District Council","Employee costs","Water supply",947
2013,"Whangarei District Council","Depreciation and amortisation","Water supply",8620
2013,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Whangarei District Council","Interest expenditure","Water supply",0
2013,"Whangarei District Council","Purchases and other operating expenditure","Water supply",175
2012,"Whangarei District Council","Rates","Water supply",11601
2012,"Whangarei District Council","Regulatory income and petrol tax","Water supply",224
2012,"Whangarei District Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Whangarei District Council","Interest income","Water supply",0
2012,"Whangarei District Council","Dividend income","Water supply",0
2012,"Whangarei District Council","Sales and other operating income","Water supply",0
2012,"Whangarei District Council","Employee costs","Water supply",853
2012,"Whangarei District Council","Depreciation and amortisation","Water supply",8773
2012,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Whangarei District Council","Interest expenditure","Water supply",505
2012,"Whangarei District Council","Purchases and other operating expenditure","Water supply",6472
2011,"Whangarei District Council","Rates","Water supply",11634
2011,"Whangarei District Council","Regulatory income and petrol tax","Water supply",0
2011,"Whangarei District Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Whangarei District Council","Interest income","Water supply",0
2011,"Whangarei District Council","Dividend income","Water supply",0
2011,"Whangarei District Council","Sales and other operating income","Water supply",203
2011,"Whangarei District Council","Employee costs","Water supply",895
2011,"Whangarei District Council","Depreciation and amortisation","Water supply",5947
2011,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Whangarei District Council","Interest expenditure","Water supply",411
2011,"Whangarei District Council","Purchases and other operating expenditure","Water supply",4233
2010,"Whangarei District Council","Rates","Water supply",11045
2010,"Whangarei District Council","Regulatory income and petrol tax","Water supply",0
2010,"Whangarei District Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Whangarei District Council","Interest income","Water supply",0
2010,"Whangarei District Council","Dividend income","Water supply",0
2010,"Whangarei District Council","Sales and other operating income","Water supply",0
2010,"Whangarei District Council","Employee costs","Water supply",1029
2010,"Whangarei District Council","Depreciation and amortisation","Water supply",5512
2010,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Water supply",19
2010,"Whangarei District Council","Interest expenditure","Water supply",335
2010,"Whangarei District Council","Purchases and other operating expenditure","Water supply",3925
2009,"Whangarei District Council","Rates","Water supply",10855
2009,"Whangarei District Council","Regulatory income and petrol tax","Water supply",0
2009,"Whangarei District Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Whangarei District Council","Interest income","Water supply",0
2009,"Whangarei District Council","Dividend income","Water supply",0
2009,"Whangarei District Council","Sales and other operating income","Water supply",279
2009,"Whangarei District Council","Employee costs","Water supply",976
2009,"Whangarei District Council","Depreciation and amortisation","Water supply",5554
2009,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Whangarei District Council","Interest expenditure","Water supply",1148
2009,"Whangarei District Council","Purchases and other operating expenditure","Water supply",3257
2014,"Whangarei District Council","Rates","Wastewater",17281
2014,"Whangarei District Council","Regulatory income and petrol tax","Wastewater",0
2014,"Whangarei District Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Whangarei District Council","Interest income","Wastewater",0
2014,"Whangarei District Council","Dividend income","Wastewater",0
2014,"Whangarei District Council","Sales and other operating income","Wastewater",1517
2014,"Whangarei District Council","Employee costs","Wastewater",1034
2014,"Whangarei District Council","Depreciation and amortisation","Wastewater",12073
2014,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Whangarei District Council","Interest expenditure","Wastewater",1139
2014,"Whangarei District Council","Purchases and other operating expenditure","Wastewater",4756
2013,"Whangarei District Council","Rates","Wastewater",18435
2013,"Whangarei District Council","Regulatory income and petrol tax","Wastewater",0
2013,"Whangarei District Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Whangarei District Council","Interest income","Wastewater",0
2013,"Whangarei District Council","Dividend income","Wastewater",0
2013,"Whangarei District Council","Sales and other operating income","Wastewater",0
2013,"Whangarei District Council","Employee costs","Wastewater",1061
2013,"Whangarei District Council","Depreciation and amortisation","Wastewater",10286
2013,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Whangarei District Council","Interest expenditure","Wastewater",1700
2013,"Whangarei District Council","Purchases and other operating expenditure","Wastewater",220
2012,"Whangarei District Council","Rates","Wastewater",16640
2012,"Whangarei District Council","Regulatory income and petrol tax","Wastewater",257
2012,"Whangarei District Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Whangarei District Council","Interest income","Wastewater",0
2012,"Whangarei District Council","Dividend income","Wastewater",0
2012,"Whangarei District Council","Sales and other operating income","Wastewater",0
2012,"Whangarei District Council","Employee costs","Wastewater",1259
2012,"Whangarei District Council","Depreciation and amortisation","Wastewater",10531
2012,"Whangarei District Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Whangarei District Council","Interest expenditure","Wastewater",2992
2012,"Whangarei District Council","Purchases and other operating expenditure","Wastewater",9965
2011,"Whangarei District Council","Rates","Wastewater",14049
2011,"Whangarei District Council","Regulatory income and petrol tax","Wastewater",0
2011,"Whangarei District Council","Current grants, subsidies, and donations income","Wastewater",40
2011,"Whangarei District Council","Interest income","Wastewater",0
2011,"Whangarei District Council","Dividend income","Wastewater",0
2011,"Whangarei District Council","Sales and other operating income","Wastewater",500
2011,"Whangarei District Council","Employee costs","Wastewater",957
