"year","council","income","activity","val"
2010,"Clutha District Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Clutha District Council","Interest income","Transportation",0
2010,"Clutha District Council","Dividend income","Transportation",0
2010,"Clutha District Council","Sales and other operating income","Transportation",0
2010,"Clutha District Council","Employee costs","Transportation",0
2010,"Clutha District Council","Depreciation and amortisation","Transportation",0
2010,"Clutha District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Clutha District Council","Interest expenditure","Transportation",0
2010,"Clutha District Council","Purchases and other operating expenditure","Transportation",0
2009,"Clutha District Council","Rates","Transportation",0
2009,"Clutha District Council","Regulatory income and petrol tax","Transportation",0
2009,"Clutha District Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Clutha District Council","Interest income","Transportation",0
2009,"Clutha District Council","Dividend income","Transportation",0
2009,"Clutha District Council","Sales and other operating income","Transportation",0
2009,"Clutha District Council","Employee costs","Transportation",0
2009,"Clutha District Council","Depreciation and amortisation","Transportation",0
2009,"Clutha District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Clutha District Council","Interest expenditure","Transportation",0
2009,"Clutha District Council","Purchases and other operating expenditure","Transportation",0
2014,"Clutha District Council","Rates","Water supply",6025
2014,"Clutha District Council","Regulatory income and petrol tax","Water supply",69
2014,"Clutha District Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Clutha District Council","Interest income","Water supply",0
2014,"Clutha District Council","Dividend income","Water supply",0
2014,"Clutha District Council","Sales and other operating income","Water supply",82
2014,"Clutha District Council","Employee costs","Water supply",497
2014,"Clutha District Council","Depreciation and amortisation","Water supply",1617
2014,"Clutha District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Clutha District Council","Interest expenditure","Water supply",0
2014,"Clutha District Council","Purchases and other operating expenditure","Water supply",3396
2013,"Clutha District Council","Rates","Water supply",5661
2013,"Clutha District Council","Regulatory income and petrol tax","Water supply",0
2013,"Clutha District Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Clutha District Council","Interest income","Water supply",0
2013,"Clutha District Council","Dividend income","Water supply",0
2013,"Clutha District Council","Sales and other operating income","Water supply",148
2013,"Clutha District Council","Employee costs","Water supply",524
2013,"Clutha District Council","Depreciation and amortisation","Water supply",1655
2013,"Clutha District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Clutha District Council","Interest expenditure","Water supply",0
2013,"Clutha District Council","Purchases and other operating expenditure","Water supply",3412
2012,"Clutha District Council","Rates","Water supply",5103
2012,"Clutha District Council","Regulatory income and petrol tax","Water supply",0
2012,"Clutha District Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Clutha District Council","Interest income","Water supply",0
2012,"Clutha District Council","Dividend income","Water supply",0
