"year","council","income","activity","val"
2011,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Transportation",57
2011,"Christchurch City Council","Interest expenditure","Transportation",1450
2011,"Christchurch City Council","Purchases and other operating expenditure","Transportation",5678
2010,"Christchurch City Council","Rates","Transportation",10510
2010,"Christchurch City Council","Regulatory income and petrol tax","Transportation",0
2010,"Christchurch City Council","Current grants, subsidies, and donations income","Transportation",1181
2010,"Christchurch City Council","Interest income","Transportation",0
2010,"Christchurch City Council","Dividend income","Transportation",0
2010,"Christchurch City Council","Sales and other operating income","Transportation",10399
2010,"Christchurch City Council","Employee costs","Transportation",1756
2010,"Christchurch City Council","Depreciation and amortisation","Transportation",3689
2010,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Transportation",31
2010,"Christchurch City Council","Interest expenditure","Transportation",100
2010,"Christchurch City Council","Purchases and other operating expenditure","Transportation",4663
2009,"Christchurch City Council","Rates","Transportation",9951
2009,"Christchurch City Council","Regulatory income and petrol tax","Transportation",5434
2009,"Christchurch City Council","Current grants, subsidies, and donations income","Transportation",882
2009,"Christchurch City Council","Interest income","Transportation",0
2009,"Christchurch City Council","Dividend income","Transportation",0
2009,"Christchurch City Council","Sales and other operating income","Transportation",9297
2009,"Christchurch City Council","Employee costs","Transportation",1901
2009,"Christchurch City Council","Depreciation and amortisation","Transportation",2750
2009,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Transportation",81
2009,"Christchurch City Council","Interest expenditure","Transportation",163
2009,"Christchurch City Council","Purchases and other operating expenditure","Transportation",6608
2014,"Christchurch City Council","Rates","Water supply",0
2014,"Christchurch City Council","Regulatory income and petrol tax","Water supply",0
2014,"Christchurch City Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Christchurch City Council","Interest income","Water supply",0
2014,"Christchurch City Council","Dividend income","Water supply",0
2014,"Christchurch City Council","Sales and other operating income","Water supply",25490
2014,"Christchurch City Council","Employee costs","Water supply",3590
2014,"Christchurch City Council","Depreciation and amortisation","Water supply",10651
2014,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Water supply",700
2014,"Christchurch City Council","Interest expenditure","Water supply",1132
2014,"Christchurch City Council","Purchases and other operating expenditure","Water supply",5382
2013,"Christchurch City Council","Rates","Water supply",25572
2013,"Christchurch City Council","Regulatory income and petrol tax","Water supply",0
2013,"Christchurch City Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Christchurch City Council","Interest income","Water supply",0
2013,"Christchurch City Council","Dividend income","Water supply",0
2013,"Christchurch City Council","Sales and other operating income","Water supply",10711
2013,"Christchurch City Council","Employee costs","Water supply",1577
2013,"Christchurch City Council","Depreciation and amortisation","Water supply",10368
2013,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Christchurch City Council","Interest expenditure","Water supply",0
2013,"Christchurch City Council","Purchases and other operating expenditure","Water supply",16597
2012,"Christchurch City Council","Rates","Water supply",21002
2012,"Christchurch City Council","Regulatory income and petrol tax","Water supply",30
2012,"Christchurch City Council","Current grants, subsidies, and donations income","Water supply",9564
2012,"Christchurch City Council","Interest income","Water supply",0
2012,"Christchurch City Council","Dividend income","Water supply",0
2012,"Christchurch City Council","Sales and other operating income","Water supply",9267
2012,"Christchurch City Council","Employee costs","Water supply",1626
2012,"Christchurch City Council","Depreciation and amortisation","Water supply",10370
2012,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Christchurch City Council","Interest expenditure","Water supply",0
2012,"Christchurch City Council","Purchases and other operating expenditure","Water supply",27318
2011,"Christchurch City Council","Rates","Water supply",25360
2011,"Christchurch City Council","Regulatory income and petrol tax","Water supply",0
2011,"Christchurch City Council","Current grants, subsidies, and donations income","Water supply",23062
2011,"Christchurch City Council","Interest income","Water supply",0
2011,"Christchurch City Council","Dividend income","Water supply",0
2011,"Christchurch City Council","Sales and other operating income","Water supply",3742
2011,"Christchurch City Council","Employee costs","Water supply",11983
2011,"Christchurch City Council","Depreciation and amortisation","Water supply",10321
2011,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Christchurch City Council","Interest expenditure","Water supply",2381
2011,"Christchurch City Council","Purchases and other operating expenditure","Water supply",31146
2010,"Christchurch City Council","Rates","Water supply",16027
2010,"Christchurch City Council","Regulatory income and petrol tax","Water supply",0
2010,"Christchurch City Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Christchurch City Council","Interest income","Water supply",0
2010,"Christchurch City Council","Dividend income","Water supply",0
2010,"Christchurch City Council","Sales and other operating income","Water supply",2566
2010,"Christchurch City Council","Employee costs","Water supply",4779
2010,"Christchurch City Council","Depreciation and amortisation","Water supply",7647
2010,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Christchurch City Council","Interest expenditure","Water supply",579
2010,"Christchurch City Council","Purchases and other operating expenditure","Water supply",7367
2009,"Christchurch City Council","Rates","Water supply",15174
2009,"Christchurch City Council","Regulatory income and petrol tax","Water supply",0
2009,"Christchurch City Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Christchurch City Council","Interest income","Water supply",0
2009,"Christchurch City Council","Dividend income","Water supply",0
2009,"Christchurch City Council","Sales and other operating income","Water supply",4148
2009,"Christchurch City Council","Employee costs","Water supply",5553
2009,"Christchurch City Council","Depreciation and amortisation","Water supply",7855
2009,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Christchurch City Council","Interest expenditure","Water supply",995
2009,"Christchurch City Council","Purchases and other operating expenditure","Water supply",8788
2014,"Christchurch City Council","Rates","Wastewater",40447
2014,"Christchurch City Council","Regulatory income and petrol tax","Wastewater",0
2014,"Christchurch City Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Christchurch City Council","Interest income","Wastewater",0
2014,"Christchurch City Council","Dividend income","Wastewater",0
2014,"Christchurch City Council","Sales and other operating income","Wastewater",6933
2014,"Christchurch City Council","Employee costs","Wastewater",43449
2014,"Christchurch City Council","Depreciation and amortisation","Wastewater",23267
2014,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Wastewater",8481
2014,"Christchurch City Council","Interest expenditure","Wastewater",13705
2014,"Christchurch City Council","Purchases and other operating expenditure","Wastewater",74219
2013,"Christchurch City Council","Rates","Wastewater",52123
2013,"Christchurch City Council","Regulatory income and petrol tax","Wastewater",144
2013,"Christchurch City Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Christchurch City Council","Interest income","Wastewater",0
2013,"Christchurch City Council","Dividend income","Wastewater",0
2013,"Christchurch City Council","Sales and other operating income","Wastewater",44342
2013,"Christchurch City Council","Employee costs","Wastewater",4859
2013,"Christchurch City Council","Depreciation and amortisation","Wastewater",23586
2013,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Wastewater",3
2013,"Christchurch City Council","Interest expenditure","Wastewater",0
2013,"Christchurch City Council","Purchases and other operating expenditure","Wastewater",123694
2012,"Christchurch City Council","Rates","Wastewater",51520
2012,"Christchurch City Council","Regulatory income and petrol tax","Wastewater",66
2012,"Christchurch City Council","Current grants, subsidies, and donations income","Wastewater",89786
2012,"Christchurch City Council","Interest income","Wastewater",0
2012,"Christchurch City Council","Dividend income","Wastewater",0
2012,"Christchurch City Council","Sales and other operating income","Wastewater",25369
2012,"Christchurch City Council","Employee costs","Wastewater",6435
2012,"Christchurch City Council","Depreciation and amortisation","Wastewater",23613
2012,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Wastewater",3
2012,"Christchurch City Council","Interest expenditure","Wastewater",0
2012,"Christchurch City Council","Purchases and other operating expenditure","Wastewater",66990
2011,"Christchurch City Council","Rates","Wastewater",40213
2011,"Christchurch City Council","Regulatory income and petrol tax","Wastewater",137
2011,"Christchurch City Council","Current grants, subsidies, and donations income","Wastewater",69239
2011,"Christchurch City Council","Interest income","Wastewater",0
2011,"Christchurch City Council","Dividend income","Wastewater",0
2011,"Christchurch City Council","Sales and other operating income","Wastewater",29206
2011,"Christchurch City Council","Employee costs","Wastewater",19001
2011,"Christchurch City Council","Depreciation and amortisation","Wastewater",16365
2011,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Christchurch City Council","Interest expenditure","Wastewater",3776
2011,"Christchurch City Council","Purchases and other operating expenditure","Wastewater",86914
2010,"Christchurch City Council","Rates","Wastewater",17609
2010,"Christchurch City Council","Regulatory income and petrol tax","Wastewater",148
2010,"Christchurch City Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Christchurch City Council","Interest income","Wastewater",0
2010,"Christchurch City Council","Dividend income","Wastewater",0
2010,"Christchurch City Council","Sales and other operating income","Wastewater",4403
2010,"Christchurch City Council","Employee costs","Wastewater",2372
2010,"Christchurch City Council","Depreciation and amortisation","Wastewater",16329
2010,"Christchurch City Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Christchurch City Council","Interest expenditure","Wastewater",221
2010,"Christchurch City Council","Purchases and other operating expenditure","Wastewater",16594
2009,"Christchurch City Council","Rates","Wastewater",16673
