"year","council","income","activity","val"
2012,"Timaru District Council","Purchases and other operating expenditure","Transportation",462
2011,"Timaru District Council","Rates","Transportation",0
2011,"Timaru District Council","Regulatory income and petrol tax","Transportation",0
2011,"Timaru District Council","Current grants, subsidies, and donations income","Transportation",0
2011,"Timaru District Council","Interest income","Transportation",0
2011,"Timaru District Council","Dividend income","Transportation",0
2011,"Timaru District Council","Sales and other operating income","Transportation",946
2011,"Timaru District Council","Employee costs","Transportation",158
2011,"Timaru District Council","Depreciation and amortisation","Transportation",148
2011,"Timaru District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2011,"Timaru District Council","Interest expenditure","Transportation",160
2011,"Timaru District Council","Purchases and other operating expenditure","Transportation",367
2010,"Timaru District Council","Rates","Transportation",0
2010,"Timaru District Council","Regulatory income and petrol tax","Transportation",0
2010,"Timaru District Council","Current grants, subsidies, and donations income","Transportation",0
2010,"Timaru District Council","Interest income","Transportation",0
2010,"Timaru District Council","Dividend income","Transportation",0
2010,"Timaru District Council","Sales and other operating income","Transportation",1345
2010,"Timaru District Council","Employee costs","Transportation",99
2010,"Timaru District Council","Depreciation and amortisation","Transportation",151
2010,"Timaru District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Timaru District Council","Interest expenditure","Transportation",97
2010,"Timaru District Council","Purchases and other operating expenditure","Transportation",608
2009,"Timaru District Council","Rates","Transportation",0
2009,"Timaru District Council","Regulatory income and petrol tax","Transportation",0
2009,"Timaru District Council","Current grants, subsidies, and donations income","Transportation",0
2009,"Timaru District Council","Interest income","Transportation",0
2009,"Timaru District Council","Dividend income","Transportation",0
2009,"Timaru District Council","Sales and other operating income","Transportation",814
2009,"Timaru District Council","Employee costs","Transportation",169
2009,"Timaru District Council","Depreciation and amortisation","Transportation",137
2009,"Timaru District Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Timaru District Council","Interest expenditure","Transportation",53
2009,"Timaru District Council","Purchases and other operating expenditure","Transportation",634
2014,"Timaru District Council","Rates","Water supply",930
2014,"Timaru District Council","Regulatory income and petrol tax","Water supply",0
2014,"Timaru District Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Timaru District Council","Interest income","Water supply",0
2014,"Timaru District Council","Dividend income","Water supply",0
2014,"Timaru District Council","Sales and other operating income","Water supply",1646
2014,"Timaru District Council","Employee costs","Water supply",244
2014,"Timaru District Council","Depreciation and amortisation","Water supply",2218
2014,"Timaru District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Timaru District Council","Interest expenditure","Water supply",119
2014,"Timaru District Council","Purchases and other operating expenditure","Water supply",2882
2013,"Timaru District Council","Rates","Water supply",930
2013,"Timaru District Council","Regulatory income and petrol tax","Water supply",0
2013,"Timaru District Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Timaru District Council","Interest income","Water supply",0
2013,"Timaru District Council","Dividend income","Water supply",0
2013,"Timaru District Council","Sales and other operating income","Water supply",1733
2013,"Timaru District Council","Employee costs","Water supply",254
2013,"Timaru District Council","Depreciation and amortisation","Water supply",2234
2013,"Timaru District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Timaru District Council","Interest expenditure","Water supply",172
2013,"Timaru District Council","Purchases and other operating expenditure","Water supply",2922
2012,"Timaru District Council","Rates","Water supply",0
2012,"Timaru District Council","Regulatory income and petrol tax","Water supply",0
2012,"Timaru District Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Timaru District Council","Interest income","Water supply",0
2012,"Timaru District Council","Dividend income","Water supply",0
2012,"Timaru District Council","Sales and other operating income","Water supply",1566
2012,"Timaru District Council","Employee costs","Water supply",256
2012,"Timaru District Council","Depreciation and amortisation","Water supply",2188
2012,"Timaru District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Timaru District Council","Interest expenditure","Water supply",171
2012,"Timaru District Council","Purchases and other operating expenditure","Water supply",2655
2011,"Timaru District Council","Rates","Water supply",0
2011,"Timaru District Council","Regulatory income and petrol tax","Water supply",0
2011,"Timaru District Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Timaru District Council","Interest income","Water supply",0
2011,"Timaru District Council","Dividend income","Water supply",0
2011,"Timaru District Council","Sales and other operating income","Water supply",1512
2011,"Timaru District Council","Employee costs","Water supply",243
2011,"Timaru District Council","Depreciation and amortisation","Water supply",1860
2011,"Timaru District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Timaru District Council","Interest expenditure","Water supply",279
2011,"Timaru District Council","Purchases and other operating expenditure","Water supply",2803
2010,"Timaru District Council","Rates","Water supply",4064
2010,"Timaru District Council","Regulatory income and petrol tax","Water supply",0
2010,"Timaru District Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Timaru District Council","Interest income","Water supply",0
2010,"Timaru District Council","Dividend income","Water supply",0
2010,"Timaru District Council","Sales and other operating income","Water supply",1620
2010,"Timaru District Council","Employee costs","Water supply",233
2010,"Timaru District Council","Depreciation and amortisation","Water supply",1757
2010,"Timaru District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Timaru District Council","Interest expenditure","Water supply",304
2010,"Timaru District Council","Purchases and other operating expenditure","Water supply",4183
2009,"Timaru District Council","Rates","Water supply",3872
2009,"Timaru District Council","Regulatory income and petrol tax","Water supply",0
2009,"Timaru District Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Timaru District Council","Interest income","Water supply",0
2009,"Timaru District Council","Dividend income","Water supply",0
2009,"Timaru District Council","Sales and other operating income","Water supply",1896
2009,"Timaru District Council","Employee costs","Water supply",195
2009,"Timaru District Council","Depreciation and amortisation","Water supply",2091
2009,"Timaru District Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Timaru District Council","Interest expenditure","Water supply",281
2009,"Timaru District Council","Purchases and other operating expenditure","Water supply",2887
2014,"Timaru District Council","Rates","Wastewater",0
2014,"Timaru District Council","Regulatory income and petrol tax","Wastewater",0
2014,"Timaru District Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Timaru District Council","Interest income","Wastewater",0
2014,"Timaru District Council","Dividend income","Wastewater",0
2014,"Timaru District Council","Sales and other operating income","Wastewater",2640
