"year","council","income","activity","val"
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Water supply",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Water supply",0
2011,"Auckland Regional Transport Authority","Rates","Wastewater",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Wastewater",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Wastewater",0
2011,"Auckland Regional Transport Authority","Interest income","Wastewater",0
2011,"Auckland Regional Transport Authority","Dividend income","Wastewater",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Wastewater",0
2011,"Auckland Regional Transport Authority","Employee costs","Wastewater",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Wastewater",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Wastewater",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Wastewater",0
2010,"Auckland Regional Transport Authority","Rates","Wastewater",0
2010,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Wastewater",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Wastewater",0
2010,"Auckland Regional Transport Authority","Interest income","Wastewater",0
2010,"Auckland Regional Transport Authority","Dividend income","Wastewater",0
2010,"Auckland Regional Transport Authority","Sales and other operating income","Wastewater",0
2010,"Auckland Regional Transport Authority","Employee costs","Wastewater",0
2010,"Auckland Regional Transport Authority","Depreciation and amortisation","Wastewater",0
2010,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Auckland Regional Transport Authority","Interest expenditure","Wastewater",0
2010,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Wastewater",0
2009,"Auckland Regional Transport Authority","Rates","Wastewater",0
2009,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Wastewater",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Wastewater",0
2009,"Auckland Regional Transport Authority","Interest income","Wastewater",0
2009,"Auckland Regional Transport Authority","Dividend income","Wastewater",0
2009,"Auckland Regional Transport Authority","Sales and other operating income","Wastewater",0
2009,"Auckland Regional Transport Authority","Employee costs","Wastewater",0
2009,"Auckland Regional Transport Authority","Depreciation and amortisation","Wastewater",0
2009,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Auckland Regional Transport Authority","Interest expenditure","Wastewater",0
2009,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Wastewater",0
2011,"Auckland Regional Transport Authority","Rates","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Interest income","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Dividend income","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Sales and other operating income","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Employee costs","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Depreciation and amortisation","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Interest expenditure","Solid waste/refuse",0
2011,"Auckland Regional Transport Authority","Purchases and other operating expenditure","Solid waste/refuse",0
